date,close,logprice
2010-07-12,1198.5,7.088826053874439
2010-07-13,1213.300048828125,7.101099239301893
2010-07-14,1206.800048828125,7.095727547745732
2010-07-15,1208.0999755859375,7.096804136316874
2010-07-16,1188.0,7.080026499922591
2010-07-19,1181.699951171875,7.074709317324731
2010-07-20,1191.5,7.082968296538797
2010-07-21,1191.5999755859375,7.0830522003506555
2010-07-22,1195.5,7.08631978689838
2010-07-23,1187.699951171875,7.0797739016686965
2010-07-26,1183.0,7.075808863978387
2010-07-27,1158.0,7.05444965813294
2010-07-28,1160.4000244140625,7.0565200732866
2010-07-29,1168.4000244140625,7.06339059140888
2010-07-30,1181.699951171875,7.074709317324731
2010-08-02,1183.4000244140625,7.076146950873033
2010-08-03,1185.199951171875,7.077666774501194
2010-08-04,1193.699951171875,7.084812965196138
2010-08-05,1197.199951171875,7.0877407351932735
2010-08-06,1203.4000244140625,7.092906183073822
2010-08-09,1200.699951171875,7.090659958370289
2010-08-10,1196.199951171875,7.08690510379109
2010-08-11,1197.5,7.08799132928507
2010-08-12,1214.800048828125,7.102334773365967
2010-08-13,1214.9000244140625,7.102417067956229
2010-08-16,1224.5,7.110287876392222
2010-08-17,1226.5999755859375,7.112001373288033
2010-08-18,1229.699951171875,7.114525476471053
2010-08-19,1233.800048828125,7.117854156350934
2010-08-20,1227.199951171875,7.112490390824753
2010-08-23,1226.9000244140625,7.11224596169612
2010-08-24,1231.800048828125,7.116231832892596
2010-08-25,1239.5,7.122463351475245
2010-08-26,1235.4000244140625,7.11915010302387
2010-08-27,1236.0,7.119635638017636
2010-08-30,1237.0999755859375,7.120525190133871
2010-08-31,1248.300048828125,7.129537943772702
2010-09-01,1246.300048828125,7.127934480010799
2010-09-02,1251.5,7.132098110871829
2010-09-03,1249.199951171875,7.130258586321407
2010-09-07,1257.300048828125,7.136721882434834
2010-09-08,1255.5999755859375,7.135368805523658
2010-09-09,1248.9000244140625,7.130018462417492
2010-09-10,1244.5,7.126489121807647
2010-09-13,1245.0999755859375,7.126971107350252
2010-09-14,1269.699951171875,7.146535892619318
2010-09-15,1266.699951171875,7.144170333942081
2010-09-16,1271.9000244140625,7.148267143652393
2010-09-17,1275.5999755859375,7.151171915996625
2010-09-20,1279.0,7.153833801578843
2010-09-21,1272.4000244140625,7.1486601790624
2010-09-22,1290.199951171875,7.162552486252748
2010-09-23,1294.300048828125,7.1657253251738995
2010-09-24,1296.0,7.16703787691222
2010-09-27,1296.699951171875,7.167577816899154
2010-09-28,1306.5999755859375,7.175183603721465
2010-09-29,1308.5,7.1766367219702
2010-09-30,1307.800048828125,7.176101652463254
2010-10-01,1316.0999755859375,7.182428078289968
2010-10-04,1315.4000244140625,7.181896099427432
2010-10-05,1338.9000244140625,7.199603678537752
2010-10-06,1346.4000244140625,7.205189661009441
2010-10-07,1333.9000244140625,7.195862279449766
2010-10-08,1344.199951171875,7.203554283210821
2010-10-11,1353.300048828125,7.210301369163243
2010-10-12,1345.699951171875,7.2046695664629405
2010-10-13,1369.5,7.222200988703133
2010-10-14,1376.699951171875,7.227444574601384
2010-10-15,1371.0999755859375,7.223368598556423
2010-10-18,1371.199951171875,7.223441512233738
2010-10-19,1335.0999755859375,7.196761456109732
2010-10-20,1343.300048828125,7.202884588418349
2010-10-21,1324.699951171875,7.188941260830455
2010-10-22,1324.4000244140625,7.188714824107146
2010-10-25,1338.300048828125,7.199155467287515
2010-10-26,1338.0,7.198931240688173
2010-10-27,1322.199951171875,7.187052257970023
2010-10-28,1342.0999755859375,7.201990812212818
2010-10-29,1357.0999755859375,7.213105331097448
2010-11-01,1350.199951171875,7.208007972444146
2010-11-02,1356.4000244140625,7.212589428250645
2010-11-03,1337.0999755859375,7.198258350361654
2010-11-04,1382.699951171875,7.231793353080964
2010-11-05,1397.300048828125,7.242297117031027
2010-11-08,1402.800048828125,7.246225553073639
2010-11-09,1409.800048828125,7.251203163974563
2010-11-10,1399.0999755859375,7.2435844342894065
2010-11-11,1403.0999755859375,7.246439335999863
2010-11-12,1365.4000244140625,7.2192027228647
2010-11-15,1368.4000244140625,7.22139747094477
2010-11-16,1338.300048828125,7.199155467287515
2010-11-17,1336.800048828125,7.198034013807309
2010-11-18,1352.9000244140625,7.2100057336550405
2010-11-19,1352.199951171875,7.209488138546441
2010-11-22,1357.699951171875,7.213547334642381
2010-11-23,1377.5,7.22802554102707
2010-11-24,1372.9000244140625,7.2246805876864
2010-11-26,1362.300048828125,7.2169297626144315
2010-11-29,1366.0,7.2196420401307355
2010-11-30,1385.0,7.233455418621439
2010-12-01,1387.300048828125,7.235114726283194
2010-12-02,1388.5,7.235979306746854
2010-12-03,1405.4000244140625,7.248077256129709
2010-12-06,1415.300048828125,7.255096836239987
2010-12-07,1408.300048828125,7.250138616875683
2010-12-08,1382.5,7.23164873339649
2010-12-09,1392.0999755859375,7.238568659856943
2010-12-10,1384.300048828125,7.23294991096648
2010-12-13,1397.300048828125,7.242297117031027
2010-12-14,1403.5999755859375,7.246795626315171
2010-12-15,1385.5,7.233816364303033
2010-12-16,1370.4000244140625,7.222857964825192
2010-12-17,1378.5999755859375,7.228823752742236
2010-12-20,1385.5,7.233816364303033
2010-12-21,1388.199951171875,7.235763187731787
2010-12-22,1386.800048828125,7.234754249020073
2010-12-23,1380.0,7.22983877815125
2010-12-27,1382.4000244140625,7.2315764157104265
2010-12-28,1405.199951171875,7.247934885643504
2010-12-29,1413.0999755859375,7.253541134311747
2010-12-30,1405.5999755859375,7.248219519503748
2010-12-31,1421.0999755859375,7.259186481418122
2011-01-03,1422.5999755859375,7.260241445137836
2011-01-04,1378.5,7.2287512304638515
